ID,hora_reg_norm,dia_reg,medio_contacto_grupo,tipo_mail_rango,ingreso_propio_norm,edad_norm,sexo,nivel_estudios,Estado,destino,act_eco,ing_cuota_pf_rv,cuota_mensual_fijos,cuota_mensual_revolventes,hist_suf_pf_norm,hist_suf_rv_norm,bc_score_norm,icc_norm,monto_prom_norm,porc_deuda_12m_norm,porc_fijos_norm,porc_saldo_fijos_norm,pagos_suf_limite_norm,pagos_suf_limite_RV_norm,creditos_general_norm,creditos_general_ab_norm,creditos_recientes_norm,Saldo_Vencido_act_norm,Saldo_Actual_PF_norm,Saldo_Actual_RV_norm,porc_deuda_rev_norm,pagos_suf_limite_PF_norm,porc_mop_1_norm,ind_mop_4_9_norm,mop_max_act_norm,BANCO_HIP,BANCO_RV,BANCO_PF,AUTO,TIENDA_COMERCIAL,FINANCIERA,MICROFINANCIERA,COMUNICACIONES,con_2m_norm,BURO_DE_CREDITO_C,BANCO_C,SIC_C,FINANCIERA_C,CONSUMIDOR_FINAL_C,MICROFINANCIERA_C,TIENDA_COMERCIAL_C,BANCOS_C
491828,0.434782608695652,7,El Mejor Trato,gma,0.0892857142857143,0.00908632004038364,Hombre,Licenciatura,CDMX,11,Empleado,0.491111111111111,4420,0,0.524,0.0,0.712074303405573,0.75,0.195,1.0,1.0,1.0,0.158,0.0,0.16,0.1,1.0,0.0,0.182952,0.0,0.0,0.1975,0.917695473251029,0.0,0.111111111111111,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.333333333333333,0.333333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0
341276,0.695652173913043,2,Campana GL,out,0.285714285714286,0.00656234225138819,Mujer,Licenciatura,Estado de México,7,Empleado,0.18965,3793,0,0.172,0.216,0.668730650154799,0.625,0.76082,0.145446839376208,0.285714285714286,0.455690148821697,0.436,0.274,0.12,0.2,1.0,0.0,0.289664,0.57666,0.836256235739974,0.2025,0.929577464788732,0.2,0.111111111111111,0.0,0.428571428571429,0.0,0.285714285714286,0.142857142857143,0.0,0.0,0.142857142857143,0.466666666666667,0.352941176470588,0.352941176470588,0.117647058823529,0.0,0.117647058823529,0.0,0.0,0.0
1602907,0.4782609,1,SOLCREDITO,gma,0.0,0.005552751,Mujer,Licenciatura,CDMX,6,Empleado,0.747,2418,570,0.424,0.376,0.7368421,0.875,0.0166325,0.2314268,0.5,0.3088418,0.74,0.484,0.3,0.2,0.4444444,0.0,0.110112,0.4107,0.9133432,0.32,0.9737533,0.0,0.1111111,0.0,0.2777778,0.4444444,0.0,0.1111111,0.0,0.0,0.1111111,0.06666667,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
238360,0.434782608695652,7,Campana GL,gma,0.0803571428571429,0.0131246845027764,Mujer,Licenciatura,CDMX,2,Empleado,0.0758823529411765,0,645,0.0,0.544,0.842105263157895,1.0,0.0,0.24968685516318,0.0,0.0,0.528,0.528,0.06,0.1,1.0,0.0,0.0,0.0164466666666667,0.0814191419141914,0.0,0.964912280701754,0.0,0.111111111111111,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.285714285714286,0.0,0.285714285714286,0.142857142857143,0.142857142857143,0.0,0.0,0.0
1465498,0.7391304,7,SOLCREDITO,gma,0.07142857,0.007067138,Hombre,Bachillerato,Coahuila de Zaragoza,9,Empleado,0.17575,714,692,0.404,0.312,0.619195,0.625,0.125,0.2496869,0.5,0.9079845,0.3,0.022,0.12,0.1,0.6666667,0.0,0.0,0.15832,0.8995455,0.3475,0.8232323,0.0,0.1111111,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.1333333,0.2222222,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
224846,0.565217391304348,3,Facebook,gma,0.214285714285714,0.0136294800605755,Mujer,Secundaria,Estado de México,1,Comerciante,1.0,30000,0,0.456,0.0,0.662538699690402,0.75,0.30153,0.289650243040974,1.0,1.0,0.184,0.0,0.42,0.1,0.1875,0.0,0.60614,0.0,0.0,0.23,0.919191919191919,0.0,0.111111111111111,0.0,0.0,0.523809523809524,0.0,0.0,0.0,0.476190476190476,0.0,0.0,0.375,0.25,0.125,0.0,0.0,0.0,0.0,0.125
1569810,0.8695652,3,Otro_medio,hot,0.0,0.02523978,Mujer,Bachillerato,Estado de México,2,Comerciante,0.27275,0,1091,0.0,0.388,0.7244582,0.75,0.0,0.2496869,0.0,0.0,0.192,0.192,0.04,0.05,1.0,0.0,0.0,0.1765933,0.9737529,0.0,0.9145299,0.0,0.1111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666667,0.0,0.0,0.2666667,0.0,0.0,0.0
325849,0.521739130434783,4,Otro_medio,gma,0.392857142857143,0.00454316002019182,Hombre,Bachillerato,CDMX,6,Comerciante,0.119769230769231,1200,1914,0.036,0.26,0.634674922600619,0.625,0.104333333333333,1.0,0.142857142857143,0.536755789108968,0.112,0.094,0.1,0.25,1.0,0.0,0.11154,0.16044,0.392593800978793,0.0225,0.862542955326461,0.0,0.111111111111111,0.0,0.571428571428571,0.142857142857143,0.0,0.0,0.0,0.0,0.142857142857143,0.0666666666666667,0.16,0.4,0.16,0.0,0.08,0.0,0.04,0.04
536361,0.565217391304348,1,Otro_medio,gma,0.160714285714286,0.00858152448258455,Hombre,Licenciatura,CDMX,7,Comerciante,0.0415384615384615,0,540,0.296,0.364,0.712074303405573,0.875,0.23,0.24968685516318,0.789473684210526,0.526313863270385,0.796,0.684,0.74,0.3,0.21875,0.0,0.0,0.25886,0.292717678100264,0.14,0.980237154150198,0.0,0.111111111111111,0.0,0.157894736842105,0.0526315789473684,0.0,0.263157894736842,0.5,0.0,0.0263157894736842,0.2,0.153846153846154,0.230769230769231,0.128205128205128,0.0,0.0769230769230769,0.0,0.0,0.0256410256410256
177412,0.608695652173913,5,Otro_medio,out,0.0428571428571429,0.00656234225138819,Hombre,Bachillerato,CDMX,3,Empleado,0.0,0,0,0.284,0.0,0.684210526315789,0.75,0.093235,0.24968685516318,1.0,0.5,0.178,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2225,0.404761904761905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.133333333333333,0.0,0.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0
1744097,0.6956522,6,Facebook,hot,0.1964286,0.01060071,Hombre,Licenciatura,Nuevo Leon,6,Empleado,0.1536667,0,2305,0.192,0.392,0.628483,0.375,0.0,0.2496869,0.2727273,0.0,0.546,0.262,0.18,0.15,0.75,0.0,0.0,0.1937,0.9153199,0.355,0.3554328,0.0,0.1111111,0.09090909,0.4545455,0.09090909,0.0,0.0,0.09090909,0.0,0.09090909,0.2,0.0,0.5555556,0.0,0.1666667,0.1111111,0.0,0.0,0.0
327009,0.608695652173913,5,Campana GL,gma,0.25,0.00656234225138819,Hombre,Licenciatura,Estado de México,6,Empleado,0.0737222222222222,0,1327,0.0,0.28,0.718266253869969,0.75,0.0,0.24968685516318,0.0,0.0,0.428,0.428,0.08,0.15,1.0,0.0,0.0,0.67484,1.0,0.0,1.0,0.0,0.111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
806517,0.6521739,3,Campana GL,hot,0.1285714,0.005047956,Mujer,Bachillerato,CDMX,3,Empleado,0.4458929,4675,319,0.124,0.276,0.8235294,1.0,0.0,0.2496869,0.2,0.9965528,0.274,0.212,0.08,0.2,1.0,0.0,0.60594,0.003493333,0.03717103,0.0775,0.9685535,0.0,0.1111111,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.1333333,0.2,0.1,0.0,0.1,0.0,0.0,0.2,0.0
292066,0.608695652173913,5,Otro_medio,gma,0.240410714285714,0.01110550227158,Hombre,Licenciatura,Estado de México,7,Empleado,0.422665063276642,7380,1,0.472,0.76,0.674922600619195,0.625,0.751045,1.0,0.5625,0.843981391628585,0.936,0.488,0.26,0.15,1.0,0.0,0.574012,0.176853333333333,0.647024390243902,0.56,0.56140350877193,0.0,0.111111111111111,0.0625,0.125,0.0,0.0,0.1875,0.0625,0.0,0.1875,0.2,0.2,0.166666666666667,0.266666666666667,0.0,0.0666666666666667,0.0,0.0,0.0666666666666667
1299559,0.6086957,5,Facebook,hot,0.2685243,0.009591116,Mujer,Licenciatura,Hidalgo,6,Empleado,0.5699845,10156,695,0.436,0.412,0.7399381,0.75,0.25951,0.3615286,0.7647059,0.9033929,1.0,0.538,0.34,0.25,1.0,0.0,0.5846,0.1041933,0.9647531,0.975,0.9642857,0.0,0.1111111,0.05882353,0.2352941,0.6470588,0.0,0.0,0.0,0.05882353,0.0,0.06666667,0.45,0.4,0.05,0.0,0.05,0.0,0.0,0.0
785911,0.7391304,7,Facebook,hot,0.06625,0.008076729,Hombre,Licenciatura,Guanajuato,6,Empleado,0.05149157,0,397,0.376,0.596,0.7306502,0.375,0.045,0.2496869,0.3076923,0.0,0.864,0.738,0.22,0.1,1.0,0.0,0.0,0.05398,0.05029224,0.1575,0.2127303,0.0,0.1111111,0.0,0.5384615,0.07692308,0.0,0.2307692,0.0,0.0,0.1538462,0.3333333,0.12,0.32,0.16,0.04,0.08,0.04,0.0,0.0
765584,0.6521739,5,Campana GL,gma,0.06142857,0.005552751,Hombre,Licenciatura,Chiapas,9,Empleado,0.7791667,3752,2045,0.14,0.104,0.7213622,0.75,0.038295,0.9709879,0.8333333,0.5706802,0.22,0.054,0.24,0.3,0.5,0.173,0.107628,0.1349467,1.0,0.2075,0.4202899,1.0,0.2222222,0.0,0.08333333,0.08333333,0.0,0.6666667,0.0,0.1666667,0.0,0.0,0.08333333,0.0,0.4166667,0.0,0.08333333,0.3333333,0.0,0.0
1493612,0.6956522,2,Campana GL,hot,0.3392857,0.01766784,Hombre,Secundaria,Veracruz Llave,6,Empleado,0.1867826,3127,1169,0.304,0.728,0.8049536,0.875,0.07357667,0.2496869,0.1052632,0.5027865,0.93,0.864,0.26,0.25,0.625,0.0,0.220492,0.3634133,0.3509477,0.0825,0.9288256,0.0,0.1111111,0.0,0.3684211,0.1052632,0.0,0.05263158,0.0,0.0,0.3157895,0.2,0.4,0.35,0.0,0.05,0.0,0.0,0.1,0.0
645237,0.826087,5,El Mejor Trato,hot,0.2285714,0.01665825,Hombre,Secundaria,Baja California,11,Comerciante,0.3170238,4576,750,0.496,0.428,0.7678019,0.875,0.175,0.374739,0.65,0.9115466,0.676,0.266,0.32,0.2,1.0,0.0,0.21934,0.03547333,0.08877211,0.5125,0.9007937,0.0,0.1111111,0.05,0.15,0.1,0.0,0.5,0.0,0.0,0.15,0.2,0.3846154,0.3846154,0.03846154,0.0,0.07692308,0.0,0.0,0.0
349031,0.739130434782609,3,Otro_medio,correo_otro,0.321428571428571,0.0121150933871782,Hombre,Bachillerato,Sonora,4,Empleado,0.0215909090909091,0,475,0.592,0.552,0.795665634674923,0.875,0.166166666666667,0.24968685516318,0.75,0.0,0.458,0.304,0.32,0.2,1.0,0.0,0.0,0.0998066666666667,0.148684079849042,0.1925,0.939759036144578,0.0,0.111111111111111,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1374939,0.5652174,3,El Mejor Trato,hot,0.01785714,0.005552751,Mujer,Licenciatura,CDMX,2,Comerciante,0.6476,0,3238,0.0,0.364,0.7244582,0.75,0.0865,0.2496869,0.0,0.0,0.558,0.558,0.18,0.35,1.0,0.0,0.0,0.6430333,0.8031224,0.0,0.8870056,0.0,0.1111111,0.0,0.8888889,0.0,0.0,0.0,0.1111111,0.0,0.0,0.4666667,0.2380952,0.4285714,0.1428571,0.0,0.0952381,0.0,0.0,0.0
1339259,0.5652174,2,YoTePresto,hot,0.1928571,0.007067138,Hombre,Licenciatura,Estado de México,6,Empleado,1.0,20576,2605,0.22,0.212,0.6315789,0.625,0.3627067,0.6211583,0.4545455,0.8595285,0.524,0.374,0.2,0.35,1.0,0.0,1.0,0.3295133,0.7896822,0.1875,0.9666667,0.0,0.1111111,0.0,0.3636364,0.1818182,0.0,0.09090909,0.09090909,0.0,0.09090909,0.2,0.25,0.125,0.08333333,0.125,0.08333333,0.0,0.0,0.0
399485,0.956521739130435,7,Campana GL,gma,0.285714285714286,0.00555275113579,Hombre,Secundaria,CDMX,2,Comerciante,0.04,800,0,0.172,0.22,0.631578947368421,0.875,0.0376266666666667,0.608108949493178,0.818181818181818,0.95125348189415,0.266,0.11,0.2,0.15,0.375,0.0,0.032784,0.0028,1.0,0.195,0.702660406885759,0.0,0.111111111111111,0.0,0.0,0.0,0.0,0.909090909090909,0.0,0.0,0.0,0.0,0.333333333333333,0.166666666666667,0.166666666666667,0.0,0.0,0.0,0.0,0.166666666666667
1243933,0.5217391,1,Campana GL,yah,0.07142857,0.01413428,Hombre,Licenciatura,Puebla,5,Comerciante,0.33175,2654,0,0.272,1.0,0.752322,1.0,0.0,0.2496869,0.2222222,1.0,1.0,1.0,0.14,0.2,1.0,0.0,0.0,0.0,0.0,0.59,0.3973635,0.0,0.1111111,0.1111111,0.3333333,0.1111111,0.0,0.2222222,0.0,0.0,0.1111111,0.1333333,0.3333333,0.0,0.0,0.3333333,0.0,0.0,0.0,0.0
650639,0.5217391,3,Otro_medio,gma,0.4642857,0.00454316,Mujer,Licenciatura,Jalisco,2,Empleado,0.008333333,0,250,0.0,0.308,0.7306502,0.875,0.024995,0.2496869,0.0,0.0,0.276,0.276,0.1,0.25,1.0,0.0,0.0,0.1318867,0.7442814,0.0,0.9352751,0.1,0.1111111,0.0,0.3333333,0.0,0.0,0.5,0.0,0.0,0.1666667,0.0,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.0
75838,0.956521739130435,2,Otro_medio,out,0.107142857142857,0.00454316002019182,Mujer,Bachillerato,CDMX,6,Empleado,0.0608,0,608,0.0,0.208,0.594427244582043,0.75,0.1295,0.24968685516318,0.0,0.0,0.09,0.09,0.04,0.1,1.0,0.0,0.0,0.1434,0.720699591235006,0.0,0.425287356321839,0.1,0.111111111111111,0.0,0.333333333333333,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0666666666666667,0.0,0.461538461538462,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0
1477998,0.4782609,4,Otro_medio,gma,0.08928571,0.015648660000000002,Hombre,Licenciatura,Estado de México,2,Comerciante,0.1182222,444,620,0.26,0.184,0.6842105,0.875,0.0,0.2496869,0.75,0.4378882,0.188,0.092,0.08,0.1,0.6666667,0.0,0.020868,0.04464667,0.8929333,0.12,0.8263889,0.5,0.1111111,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.06666667,0.3333333,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0
199872,0.434782608695652,2,Otro_medio,gma,0.169642857142857,0.00504795557799091,Mujer,Licenciatura,CDMX,6,Empleado,0.139259259259259,0,1880,0.0,0.216,0.678018575851393,0.625,0.0101525,0.24968685516318,0.0,0.0,0.144,0.144,0.04,0.1,1.0,0.0,0.0,0.132713333333333,0.0966650156843322,0.0,0.759450171821306,0.1,0.111111111111111,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0666666666666667,0.222222222222222,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
1064235,0.4782609,2,SOLCREDITO,gma,0.0,0.003028773,Hombre,Bachillerato,Estado de México,1,Comerciante,0.188,0,752,0.0,0.124,0.7275542,0.75,0.0,0.2496869,0.0,0.0,0.084,0.084,0.06,0.05,0.3333333,0.0,0.0,0.04363333,0.4393502,0.0,0.8373984,0.2,0.1111111,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.06666667,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
198822,0.956521739130435,6,Otro_medio,hot,0.00714285714285714,0.00858152448258455,Hombre,Maestria,CDMX,6,Empleado,1.0,7032,9619,0.176,0.548,0.727554179566563,0.5,0.166928,0.235589112683048,0.291666666666667,0.80970310161513,1.0,1.0,0.38,0.6,1.0,0.0,1.0,1.0,0.737090080521777,0.35,0.992301770592764,0.0,0.111111111111111,0.0416666666666667,0.375,0.166666666666667,0.0,0.125,0.0416666666666667,0.0,0.166666666666667,0.133333333333333,0.242424242424242,0.242424242424242,0.151515151515152,0.0909090909090909,0.121212121212121,0.0,0.0,0.0
959808,0.8695652,3,SOLCREDITO,hot,0.05357143,0.01817264,Mujer,Bachillerato,Veracruz Llave,9,Empleado,0.3157143,2148,62,0.288,0.4,0.8173375,0.875,0.1800238,0.120052,0.75,0.9551937,0.444,0.27,0.16,0.2,0.8,0.0,0.185128,0.01447333,0.4342,0.2175,0.9685535,0.0,0.1111111,0.0,0.25,0.375,0.0,0.375,0.0,0.0,0.0,0.2666667,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2
452425,0.652173913043478,2,Otro_medio,gma,0.203571428571429,0.00757193336698637,Mujer,Maestria,Jalisco,8,Empleado,1.0,29045,6159,0.388,0.4,0.674922600619195,0.25,0.06,0.321145249909544,0.777777777777778,0.228789670806229,1.0,0.788,0.88,0.25,0.363636363636364,0.0,0.092852,0.521646666666667,0.789576185671039,0.535,0.897209985315712,0.0,0.111111111111111,0.0,0.166666666666667,0.0925925925925926,0.0,0.0185185185185185,0.444444444444444,0.0555555555555556,0.0185185185185185,0.533333333333333,0.220779220779221,0.116883116883117,0.194805194805195,0.12987012987013,0.025974025974026,0.038961038961039,0.0,0.0
919013,0.3478261,3,Otro_medio,gma,0.25,0.004038364,Hombre,Bachillerato,Morelos,6,Empleado,0.06755556,824,392,0.272,0.32,0.7027864,0.875,0.04576,0.2551455,0.6363636,0.7807332,0.398,0.254,0.2,0.2,0.6666667,0.0,0.04532,0.02121333,0.2454111,0.18,1.0,0.0,0.1111111,0.0,0.0,0.0,0.0,0.9090909,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.2,0.1
1522780,0.6956522,3,Campana GL,gma,0.08035714,0.015648660000000002,Hombre,Secundaria,Estado de México,4,Empleado,0.1650588,291,1112,0.416,0.416,0.6625387,0.625,0.0175,1.0,0.8333333,0.08701761,0.388,0.208,0.22,0.1,0.3333333,0.0,0.006936,0.1212867,0.7277491,0.225,0.6666667,1.0,0.1111111,0.0,0.0,0.0,0.0,0.0,0.1666667,0.75,0.08333333,0.06666667,0.3076923,0.5384615,0.0,0.0,0.0,0.07692308,0.0,0.0
361527,0.478260869565217,1,El Mejor Trato,out,0.107142857142857,0.00908632004038364,Mujer,Licenciatura,Nuevo Leon,6,Empleado,0.4857,4857,0,0.184,0.388,0.622291021671827,0.375,0.035945,0.282628740821372,0.4,0.955913123373766,0.434,0.288,0.3,0.25,0.555555555555556,0.0,0.058032,0.152266666666667,0.813477223350073,0.1825,0.773755656108597,0.0,0.111111111111111,0.1,0.35,0.3,0.0,0.0,0.0,0.0,0.2,0.133333333333333,0.380952380952381,0.428571428571429,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0,0.0
595986,0.826087,6,Otro_medio,hot,0.1071429,0.01867744,Hombre,Licenciatura,CDMX,6,Empleado,0.2862,740,2122,0.328,0.604,0.625387,0.625,0.3635,0.2496869,0.5,0.7648009,0.682,0.494,0.14,0.15,0.75,0.0,0.259344,0.1329267,0.4109185,0.235,0.8559671,0.6,0.1111111,0.0,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.06666667,0.0,0.25,0.25,0.0,0.125,0.0,0.0,0.0
76035,0.565217391304348,3,Otro_medio,hot,0.375,0.01665825340737,Hombre,Secundaria,CDMX,1,Comerciante,0.38776,9005,689,0.176,0.12,0.773993808049536,1.0,0.02805375,0.242269884969471,0.571428571428571,0.968930328748757,0.22,0.08,0.12,0.15,0.6,0.0,0.884552,0.0472733333333333,0.553984375,0.175,0.580419580419581,1.0,0.111111111111111,0.0,0.142857142857143,0.0,0.285714285714286,0.428571428571429,0.0,0.0,0.142857142857143,0.0,0.333333333333333,0.0,0.111111111111111,0.0,0.0,0.111111111111111,0.0,0.111111111111111
683613,0.826087,5,Otro_medio,out,0.1071429,0.01413428,Hombre,Licenciatura,Guerrero,2,Empleado,0.8789,8175,614,0.42,0.388,0.8235294,0.75,0.05,0.2496869,0.5714286,0.9877677,0.668,0.176,0.22,0.15,1.0,0.0,0.462216,0.00954,0.06221739,0.615,0.757085,0.0,0.1111111,0.0,0.07142857,0.2857143,0.0,0.2857143,0.1428571,0.0,0.1428571,0.1333333,0.4444444,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0
224415,0.956521739130435,2,El Mejor Trato,gma,0.0,0.0171630489651691,Mujer,Secundaria,CDMX,2,Comerciante,1.0,4031,9559,0.3,0.64,0.631578947368421,0.625,0.065081,0.203315639298524,0.434782608695652,0.374622634823896,1.0,0.968,0.44,0.65,0.928571428571429,0.0,0.175352,0.588313333333333,0.621978982386648,0.3425,0.925925925925926,0.2,0.111111111111111,0.0,0.260869565217391,0.130434782608696,0.0,0.260869565217391,0.304347826086957,0.0,0.0,0.0666666666666667,0.333333333333333,0.25,0.0,0.0833333333333333,0.0,0.0,0.25,0.0
860014,0.6521739,4,Campana GL,gma,0.1875,0.004038364,Mujer,Bachillerato,Coahuila de Zaragoza,6,Empleado,0.298,4153,168,0.096,0.156,0.7616099,0.75,0.07151111,0.7168818,0.4166667,0.603915,0.236,0.182,0.24,0.5,0.8333333,0.0,0.10218,0.1116933,0.1720123,0.0675,0.9283154,0.0,0.1111111,0.0,0.4166667,0.3333333,0.0,0.25,0.0,0.0,0.0,0.2,0.4,0.4,0.05,0.0,0.0,0.0,0.05,0.05
619490,0.3913043,6,Facebook,hot,0.01428571,0.0116103,Mujer,Licenciatura,Guanajuato,6,Empleado,0.8641667,2136,2012,0.484,0.484,0.7739938,0.625,0.03445786,0.43643149999999997,0.375,0.4584168,0.854,0.692,0.38,0.3,0.6666667,0.0,0.097916,0.1928,0.4194648,0.2025,0.9575372,0.1,0.1111111,0.0,0.25,0.2083333,0.0,0.2916667,0.0,0.04166667,0.2083333,0.06666667,0.4,0.2,0.0,0.1,0.0,0.0,0.1,0.0
507353,0.391304347826087,5,Otro_medio,gma,0.196428571428571,0.0060575466935891,Hombre,Licenciatura,Guerrero,10,Empleado,1.0,14523,10000,0.204,0.312,0.721362229102167,0.375,0.269020625,0.977121733197744,0.44,0.444608388380663,0.714,0.552,0.44,0.4,0.615384615384615,0.0,0.940144,1.0,0.62607553422198,0.2025,0.919678714859438,0.0,0.111111111111111,0.0,0.44,0.2,0.0,0.0,0.04,0.2,0.12,0.266666666666667,0.25,0.1875,0.125,0.0,0.1875,0.09375,0.0,0.0
210383,0.695652173913043,4,Otro_medio,correo_otro,0.983928571428571,0.0176678445229682,Hombre,Licenciatura,CDMX,1,Comerciante,0.141133671742809,0,8341,0.12,1.0,0.597523219814242,1.0,0.1,0.24968685516318,0.0833333333333333,0.0,1.0,1.0,0.16,0.1,0.666666666666667,1.0,0.0,0.10094,0.14699857282939,0.005,0.0,0.0,0.222222222222222,0.0,0.416666666666667,0.0,0.0,0.166666666666667,0.0,0.0,0.333333333333333,0.0,0.333333333333333,0.0,0.166666666666667,0.0,0.166666666666667,0.0,0.166666666666667,0.0
1793674,0.8695652,7,El Mejor Trato,gma,0.07142857,0.01009591,Hombre,Licenciatura,Jalisco,6,Empleado,0.792625,5083,1258,0.368,0.232,0.6811146,0.75,0.042375,1.0,0.5,0.9108741,0.562,0.146,0.2,0.35,1.0,0.558,0.050916,0.1124133,0.7751574,0.52,0.5061728,1.0,0.2222222,0.08333333,0.3333333,0.08333333,0.0,0.1666667,0.0,0.0,0.08333333,0.06666667,0.2142857,0.2142857,0.2857143,0.0,0.1428571,0.0,0.0,0.07142857
1134503,0.7391304,5,Campana GL,hot,0.2571429,0.004038364,Hombre,Secundaria,Jalisco,6,Comerciante,0.3923913,0,7220,0.192,0.252,0.749226,0.625,0.09001,0.2496869,0.07692308,0.0,0.434,0.338,0.2,0.3,0.6666667,0.0,0.0,0.41898,0.4263617,0.12,0.9796748,0.0,0.1111111,0.0,0.4615385,0.0,0.0,0.2307692,0.0,0.07692308,0.2307692,0.06666667,0.3846154,0.3461538,0.07692308,0.0,0.03846154,0.03846154,0.0,0.0
140019,0.652173913043478,3,El Mejor Trato,gma,0.285714285714286,0.00757193336698637,Mujer,Licenciatura,Jalisco,3,Empleado,0.02,400,0,0.032,0.292,0.74922600619195,0.75,0.2325,1.0,0.166666666666667,0.436780888484811,0.356,0.34,0.1,0.2,1.0,0.0,0.111456,0.239533333333333,0.402667264372969,0.02,0.969418960244648,0.0,0.111111111111111,0.0,0.666666666666667,0.166666666666667,0.0,0.0,0.0,0.0,0.166666666666667,0.0666666666666667,0.4,0.4,0.0666666666666667,0.0,0.0,0.0,0.0,0.0
1236732,0.6956522,4,SOLCREDITO,hot,0.2857143,0.01968703,Hombre,Licenciatura,Durango,3,Empleado,0.17295,1299,2160,0.236,0.792,0.8235294,1.0,0.1455,0.2496869,0.2857143,0.8478015,1.0,1.0,0.12,0.25,1.0,0.0,0.0,0.08072,0.1197626,0.11,0.6825397,0.0,0.1111111,0.1428571,0.1428571,0.0,0.0,0.4285714,0.1428571,0.0,0.1428571,0.3333333,0.3076923,0.1538462,0.07692308,0.0,0.07692308,0.0,0.0,0.0
607105,0.3913043,3,Otro_medio,hot,1.0,0.01261989,Hombre,Maestria,Jalisco,1,Empleado,0.1666667,0,10000,0.164,0.66,0.6315789,0.75,0.2711667,0.2496869,0.1333333,0.0,1.0,1.0,0.26,0.25,0.7142857,0.0,0.0,1.0,0.7122009,0.1625,0.8444444,1.0,0.1111111,0.0,0.5333333,0.06666667,0.0,0.1333333,0.06666667,0.0,0.1333333,0.0,0.1666667,0.08333333,0.25,0.0,0.3333333,0.0,0.08333333,0.0
302604,0.521739130434783,4,El Mejor Trato,gma,0.178571428571429,0.00858152448258455,Hombre,Licenciatura,Nuevo Leon,6,Empleado,0.163714285714286,0,2292,0.0,0.332,0.582043343653251,0.75,0.0,0.24968685516318,0.0,0.0,0.478,0.478,0.08,0.1,1.0,0.0,0.0,0.252286666666667,0.58121640301029,0.0,0.344262295081967,0.5,0.111111111111111,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.333333333333333,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
340968,0.565217391304348,2,Otro_medio,out,0.0178571428571429,0.00353356890459364,Hombre,Licenciatura,CDMX,6,Comerciante,0.1888,0,944,0.12,0.156,0.60061919504644,0.625,0.00515,0.24968685516318,0.2,0.0,0.162,0.162,0.08,0.15,0.75,0.0,0.0,0.05666,0.516123155401712,0.0,0.682539682539683,0.0,0.111111111111111,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.0666666666666667,0.214285714285714,0.357142857142857,0.142857142857143,0.0,0.0,0.0,0.0,0.142857142857143
382162,0.478260869565217,6,Otro_medio,hot,1.0,0.0121150933871782,Hombre,Bachillerato,Tamaulipas,9,Comerciante,0.597916666666667,30000,5875,0.384,0.532,0.767801857585139,0.75,1.0,0.879390543621648,0.19047619047619,0.846628772643749,1.0,1.0,0.34,0.65,1.0,0.0,1.0,1.0,0.499765505544348,0.205,1.0,0.0,0.111111111111111,0.0,0.380952380952381,0.142857142857143,0.0,0.19047619047619,0.0476190476190476,0.0,0.142857142857143,0.2,0.333333333333333,0.333333333333333,0.0555555555555556,0.166666666666667,0.0,0.0,0.0555555555555556,0.0
